Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
24,1720183091746,05/07/2024 12:38:11,1720186691746,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£90 for sure,NA,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
25,1720183091749,05/07/2024 12:38:11,1720186691749,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
26,1720183091752,05/07/2024 12:38:11,1720186691752,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£105 for sure,NA,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
27,1720183091757,05/07/2024 12:38:11,1720186691757,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720183091760,05/07/2024 12:38:11,1720186691760,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,NA,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720183091765,05/07/2024 12:38:11,1720186691765,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720183091772,05/07/2024 12:38:11,1720186691772,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,NA,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
31,1720183091775,05/07/2024 12:38:11,1720186691775,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
32,1720183091778,05/07/2024 12:38:11,1720186691778,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£115 for sure,NA,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
33,1720183091781,05/07/2024 12:38:11,1720186691781,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
2,1720183347417,05/07/2024 12:42:27,1720186947417,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£50 for sure,NA,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
3,1720183347418,05/07/2024 12:42:27,1720186947418,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
4,1720183347418,05/07/2024 12:42:27,1720186947418,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£60 for sure,NA,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
5,1720183347420,05/07/2024 12:42:27,1720186947420,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
6,1720183347421,05/07/2024 12:42:27,1720186947421,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£70 for sure,NA,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
7,1720183347422,05/07/2024 12:42:27,1720186947422,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
8,1720183347425,05/07/2024 12:42:27,1720186947425,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£55 for sure,NA,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
9,1720183347425,05/07/2024 12:42:27,1720186947425,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
10,1720183347426,05/07/2024 12:42:27,1720186947426,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£65 for sure,NA,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
11,1720183347427,05/07/2024 12:42:27,1720186947427,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
12,1720183347428,05/07/2024 12:42:27,1720186947428,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£85 for sure,NA,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
13,1720183347428,05/07/2024 12:42:27,1720186947428,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
14,1720183347430,05/07/2024 12:42:27,1720186947430,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,NA,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
15,1720183347431,05/07/2024 12:42:27,1720186947431,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
16,1720183347432,05/07/2024 12:42:27,1720186947432,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,Please select this option for this question.,NA,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
17,1720183347433,05/07/2024 12:42:27,1720186947433,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
18,1720183347434,05/07/2024 12:42:27,1720186947434,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£75 for sure,NA,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
19,1720183347436,05/07/2024 12:42:27,1720186947436,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
20,1720183347437,05/07/2024 12:42:27,1720186947437,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£95 for sure,NA,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
21,1720183347438,05/07/2024 12:42:27,1720186947438,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
22,1720183347439,05/07/2024 12:42:27,1720186947439,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£80 for sure,NA,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
23,1720183347441,05/07/2024 12:42:27,1720186947441,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
24,1720183347443,05/07/2024 12:42:27,1720186947443,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£90 for sure,NA,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
25,1720183347444,05/07/2024 12:42:27,1720186947444,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
26,1720183347445,05/07/2024 12:42:27,1720186947445,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£105 for sure,NA,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
27,1720183347446,05/07/2024 12:42:27,1720186947446,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720183347448,05/07/2024 12:42:27,1720186947448,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,NA,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720183347449,05/07/2024 12:42:27,1720186947449,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720183347451,05/07/2024 12:42:27,1720186947451,1,05/07/2024 14:42:27,172913,29,questionnaire-lnn5,NA,38771030,BLIND,11376903,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,NA,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
